mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,32,98,(2;0;1),(0;0;7),10,80,80.0,30.0 + 10.0 + 30.0
2,1,reshuffle,54,98,(2;0;2),(0;0;6),40,110,110.0,30.0 + 10.0 + 30.0
3,2,reshuffle,76,98,(2;0;3),(0;0;5),70,140,140.0,30.0 + 10.0 + 30.0
4,0,target,98,98,(2;0;4),WS 2 (Port 1),100,195,195.0,30.0 + 25.0 + 30.0 + 10.0
5,0,return,98,98,WS 2 (Port 1),(0;0;4),235,310,310.0,30.0 + 15.0 + 30.0
6,1,target,20,20,(1;1;1),WS 2 (Port 2),120,215,215.0,30.0 + 25.0 + 30.0 + 10.0
7,1,return,20,20,WS 2 (Port 2),(0;0;3),263,340,340.0,30.0 + 17.0 + 30.0
8,2,target,10,10,(5;0;0),WS 2 (Port 1),165,275,275.0,30.0 + 40.0 + 30.0 + 10.0
9,2,return,10,10,WS 2 (Port 1),(0;0;2),279,370,370.0,30.0 + 31.0 + 30.0
