mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,392,206,(1;10;0),(0;2;4),55,160,160.0,30.0 + 45.0 + 30.0
2,1,reshuffle,235,206,(1;10;1),(0;2;3),85,190,190.0,30.0 + 45.0 + 30.0
3,2,reshuffle,304,206,(1;10;2),(0;2;2),115,220,220.0,30.0 + 45.0 + 30.0
4,0,target,206,206,(1;10;3),WS 1 (Port 1),205,340,340.0,30.0 + 65.0 + 30.0 + 10.0
5,0,return,206,206,WS 1 (Port 1),(1;0;1),1096,1171,1171.0,30.0 + 15.0 + 30.0
6,1,reshuffle,135,116,(5;6;1),(0;2;1),235,340,340.0,30.0 + 45.0 + 30.0
7,2,target,116,116,(5;6;2),WS 1 (Port 2),265,400,400.0,30.0 + 65.0 + 30.0 + 10.0
8,1,return,116,116,WS 1 (Port 2),(1;0;0),1156,1231,1231.0,30.0 + 15.0 + 30.0
9,2,reshuffle,102,31,(2;9;0),(0;2;0),455,560,560.0,30.0 + 45.0 + 30.0
10,2,reshuffle,264,31,(2;9;1),(0;3;2),605,705,705.0,30.0 + 40.0 + 30.0
11,2,target,31,31,(2;9;2),WS 1 (Port 3),745,880,880.0,30.0 + 65.0 + 30.0 + 10.0
12,0,return,31,31,WS 1 (Port 3),(1;1;2),1368,1448,1448.0,30.0 + 20.0 + 30.0
