mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,150,35,(1;4;0),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
2,1,target,35,35,(1;4;1),WS 2 (Port 1),55,165,165.0,30.0 + 40.0 + 30.0 + 10.0
3,0,return,35,35,WS 2 (Port 1),(1;0;1),175,255,255.0,30.0 + 20.0 + 30.0
4,2,target,114,114,(4;10;1),WS 2 (Port 1),70,225,225.0,30.0 + 85.0 + 30.0 + 10.0
5,1,return,114,114,WS 2 (Port 1),(1;0;0),233,313,313.0,30.0 + 20.0 + 30.0
6,2,reshuffle,386,186,(1;2;4),(0;2;3),245,310,310.0,30.0 + 5.0 + 30.0
7,0,target,186,186,(1;2;5),WS 2 (Port 1),275,375,375.0,30.0 + 30.0 + 30.0 + 10.0
8,0,return,186,186,WS 2 (Port 1),(0;2;2),377,462,462.0,30.0 + 25.0 + 30.0
9,1,reshuffle,47,14,(1;6;5),(0;2;1),343,492,492.0,30.0 + 89.0 + 30.0
10,2,reshuffle,161,14,(1;6;6),(0;2;0),373,522,522.0,30.0 + 89.0 + 30.0
11,0,target,14,14,(1;6;7),WS 1 (Port 1),487,602,602.0,30.0 + 45.0 + 30.0 + 10.0
12,0,return,14,14,WS 1 (Port 1),(1;1;2),604,684,684.0,30.0 + 20.0 + 30.0
13,1,reshuffle,134,1,(1;3;5),(0;3;2),502,567,567.0,30.0 + 5.0 + 30.0
14,2,target,1,1,(1;3;6),WS 1 (Port 2),532,632,632.0,30.0 + 30.0 + 30.0 + 10.0
15,1,return,1,1,WS 1 (Port 2),(1;1;1),640,720,720.0,30.0 + 20.0 + 30.0
16,2,reshuffle,316,5,(1;7;0),(0;3;1),672,757,757.0,30.0 + 25.0 + 30.0
17,0,target,5,5,(1;7;1),WS 1 (Port 1),714,834,834.0,30.0 + 50.0 + 30.0 + 10.0
18,0,return,5,5,WS 1 (Port 1),(1;1;0),842,922,922.0,30.0 + 20.0 + 30.0
19,1,reshuffle,377,7,(2;4;3),(0;3;0),740,815,815.0,30.0 + 15.0 + 30.0
20,2,reshuffle,119,7,(2;4;4),(0;6;6),772,852,852.0,30.0 + 20.0 + 30.0
21,1,reshuffle,185,7,(2;4;5),(0;6;5),830,910,910.0,30.0 + 20.0 + 30.0
22,2,reshuffle,117,7,(2;4;6),(0;6;4),872,952,952.0,30.0 + 20.0 + 30.0
23,1,target,7,7,(2;4;7),WS 1 (Port 1),930,1040,1040.0,30.0 + 40.0 + 30.0 + 10.0
24,0,return,7,7,WS 1 (Port 1),(2;0;0),1042,1122,1122.0,30.0 + 20.0 + 30.0
