mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,198,72,(5;4;5),(0;2;4),45,140,140.0,30.0 + 35.0 + 30.0
2,1,target,72,72,(5;4;6),WS 2 (Port 1),75,205,205.0,30.0 + 60.0 + 30.0 + 10.0
3,0,return,72,72,WS 2 (Port 1),(1;0;1),213,293,293.0,30.0 + 20.0 + 30.0
4,2,target,79,79,(2;0;1),WS 1 (Port 1),10,100,100.0,30.0 + 20.0 + 30.0 + 10.0
5,1,return,79,79,WS 1 (Port 1),(1;0;0),200,323,323.0,30.0 + 63.0 + 30.0
6,2,target,71,71,(2;10;5),WS 2 (Port 1),160,305,305.0,30.0 + 75.0 + 30.0 + 10.0
7,0,return,71,71,WS 2 (Port 1),(0;2;3),313,398,398.0,30.0 + 25.0 + 30.0
8,1,reshuffle,368,73,(2;2;0),(0;2;2),338,428,428.0,30.0 + 30.0 + 30.0
9,2,target,73,73,(2;2;1),WS 2 (Port 1),368,473,473.0,30.0 + 35.0 + 30.0 + 10.0
10,0,return,73,73,WS 2 (Port 1),(0;2;1),481,566,566.0,30.0 + 25.0 + 30.0
11,1,target,57,57,(4;7;1),WS 2 (Port 1),473,613,613.0,30.0 + 70.0 + 30.0 + 10.0
12,0,return,57,57,WS 2 (Port 1),(0;2;0),621,706,706.0,30.0 + 25.0 + 30.0
13,2,reshuffle,193,58,(1;5;0),(0;3;2),508,583,583.0,30.0 + 15.0 + 30.0
14,2,target,58,58,(1;5;1),WS 2 (Port 1),598,713,713.0,30.0 + 45.0 + 30.0 + 10.0
15,1,return,58,58,WS 2 (Port 1),(1;1;2),721,806,806.0,30.0 + 25.0 + 30.0
16,0,target,59,59,(4;0;6),WS 2 (Port 1),736,841,841.0,30.0 + 35.0 + 30.0 + 10.0
17,0,return,59,59,WS 2 (Port 1),(1;1;1),849,934,934.0,30.0 + 25.0 + 30.0
18,2,reshuffle,27,61,(5;3;0),(0;3;1),758,843,843.0,30.0 + 25.0 + 30.0
19,1,target,61,61,(5;3;1),WS 2 (Port 1),836,961,961.0,30.0 + 55.0 + 30.0 + 10.0
20,0,return,61,61,WS 2 (Port 1),(1;1;0),969,1054,1054.0,30.0 + 25.0 + 30.0
21,2,reshuffle,44,63,(2;1;2),(0;3;0),863,943,943.0,30.0 + 20.0 + 30.0
22,2,target,63,63,(2;1;3),WS 2 (Port 1),963,1063,1063.0,30.0 + 30.0 + 30.0 + 10.0
23,1,return,63,63,WS 2 (Port 1),(2;0;1),1071,1156,1156.0,30.0 + 25.0 + 30.0
24,0,reshuffle,63,65,(2;0;1),(0;6;6),1156,1256,1256.0,30.0 + 40.0 + 30.0
25,1,reshuffle,282,65,(2;0;2),(0;6;5),1186,1286,1286.0,30.0 + 40.0 + 30.0
26,2,reshuffle,310,65,(2;0;3),(0;6;4),1216,1316,1316.0,30.0 + 40.0 + 30.0
27,0,reshuffle,209,65,(2;0;4),(0;6;3),1296,1396,1396.0,30.0 + 40.0 + 30.0
28,1,reshuffle,213,65,(2;0;5),(0;6;2),1326,1426,1426.0,30.0 + 40.0 + 30.0
29,2,target,65,65,(2;0;6),WS 2 (Port 1),1356,1451,1451.0,30.0 + 25.0 + 30.0 + 10.0
30,0,return,65,65,WS 2 (Port 1),(2;0;6),1459,1544,1544.0,30.0 + 25.0 + 30.0
31,1,reshuffle,56,69,(0;0;0),(0;6;1),1456,1546,1546.0,30.0 + 30.0 + 30.0
32,2,reshuffle,262,69,(0;0;1),(0;6;0),1486,1576,1576.0,30.0 + 30.0 + 30.0
33,0,target,69,69,(0;0;2),WS 2 (Port 1),1554,1639,1639.0,30.0 + 15.0 + 30.0 + 10.0
34,0,return,69,69,WS 2 (Port 1),(0;0;2),1647,1722,1722.0,30.0 + 15.0 + 30.0
35,1,reshuffle,22,70,(5;1;4),(0;0;1),1596,1752,1752.0,30.0 + 96.0 + 30.0
36,2,reshuffle,138,70,(5;1;5),(0;0;0),1626,1782,1782.0,30.0 + 96.0 + 30.0
37,0,target,70,70,(5;1;6),WS 2 (Port 1),1752,1867,1867.0,30.0 + 45.0 + 30.0 + 10.0
38,0,return,70,70,WS 2 (Port 1),(2;0;5),1875,1960,1960.0,30.0 + 25.0 + 30.0
