mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,32,98,(2;0;1),(0;0;7),10,80,80.0,30.0 + 10.0 + 30.0
2,1,reshuffle,54,98,(2;0;2),(0;0;6),40,110,110.0,30.0 + 10.0 + 30.0
3,2,reshuffle,76,98,(2;0;3),(0;0;5),70,140,140.0,30.0 + 10.0 + 30.0
4,0,target,98,98,(2;0;4),WS 2 (Port 1),100,195,195.0,30.0 + 25.0 + 30.0 + 10.0
5,0,return,98,98,WS 2 (Port 1),(0;0;4),215,290,290.0,30.0 + 15.0 + 30.0
6,1,target,0,0,(5;10;0),WS 2 (Port 1),185,345,345.0,30.0 + 90.0 + 30.0 + 10.0
7,0,return,0,0,WS 2 (Port 1),(0;0;3),347,422,422.0,30.0 + 15.0 + 30.0
