mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,152,240,(3;1;1),(0;0;7),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,207,240,(3;1;2),(0;0;6),50,130,130.0,30.0 + 20.0 + 30.0
3,2,target,240,240,(3;1;3),WS 1 (Port 1),80,180,180.0,30.0 + 30.0 + 30.0 + 10.0
4,0,return,240,240,WS 1 (Port 1),(0;0;5),270,340,340.0,30.0 + 10.0 + 30.0
5,1,reshuffle,19,129,(1;2;1),(0;0;4),145,370,370.0,30.0 + 165.0 + 30.0
6,2,reshuffle,41,129,(1;2;2),(0;0;3),195,400,400.0,30.0 + 145.0 + 30.0
7,0,reshuffle,63,129,(1;2;3),(0;0;2),355,430,430.0,30.0 + 15.0 + 30.0
8,1,reshuffle,85,129,(1;2;4),(0;0;1),385,460,460.0,30.0 + 15.0 + 30.0
9,2,reshuffle,107,129,(1;2;5),(0;0;0),415,490,490.0,30.0 + 15.0 + 30.0
10,0,target,129,129,(1;2;6),WS 1 (Port 1),445,540,540.0,30.0 + 25.0 + 30.0 + 10.0
11,0,return,129,129,WS 1 (Port 1),(0;1;7),732,807,807.0,30.0 + 15.0 + 30.0
12,1,reshuffle,20,130,(1;1;1),(0;1;6),470,837,837.0,30.0 + 307.0 + 30.0
13,2,reshuffle,42,130,(1;1;2),(0;1;5),500,867,867.0,30.0 + 307.0 + 30.0
14,0,reshuffle,64,130,(1;1;3),(0;1;4),812,897,897.0,30.0 + 25.0 + 30.0
15,1,reshuffle,86,130,(1;1;4),(0;1;3),842,927,927.0,30.0 + 25.0 + 30.0
16,2,reshuffle,108,130,(1;1;5),(0;1;2),872,957,957.0,30.0 + 25.0 + 30.0
17,0,target,130,130,(1;1;6),WS 1 (Port 1),902,992,992.0,30.0 + 20.0 + 30.0 + 10.0
18,0,return,130,130,WS 1 (Port 1),(0;1;1),1010,1085,1085.0,30.0 + 15.0 + 30.0
