mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,302,131,(0;2;5),(0;3;2),10,75,75.0,30.0 + 5.0 + 30.0
2,1,reshuffle,8,131,(0;2;6),(0;3;1),40,105,105.0,30.0 + 5.0 + 30.0
3,2,target,131,131,(0;2;7),WS 1 (Port 1),70,160,160.0,30.0 + 20.0 + 30.0 + 10.0
4,0,return,131,131,WS 1 (Port 1),(1;0;1),370,445,445.0,30.0 + 15.0 + 30.0
5,1,reshuffle,8,146,(0;3;1),(0;2;7),105,170,170.0,30.0 + 5.0 + 30.0
6,1,reshuffle,302,146,(0;3;2),(0;2;6),175,240,240.0,30.0 + 5.0 + 30.0
7,2,reshuffle,52,146,(0;3;3),(0;2;5),205,270,270.0,30.0 + 5.0 + 30.0
8,1,reshuffle,371,146,(0;3;4),(0;2;4),245,310,310.0,30.0 + 5.0 + 30.0
9,2,target,146,146,(0;3;5),WS 1 (Port 2),275,370,370.0,30.0 + 25.0 + 30.0 + 10.0
10,1,return,146,146,WS 1 (Port 2),(1;0;0),376,475,475.0,30.0 + 39.0 + 30.0
11,2,reshuffle,47,161,(1;6;5),(0;2;3),405,490,490.0,30.0 + 25.0 + 30.0
12,0,target,161,161,(1;6;6),WS 1 (Port 1),475,590,590.0,30.0 + 45.0 + 30.0 + 10.0
13,0,return,161,161,WS 1 (Port 1),(0;2;2),598,678,678.0,30.0 + 20.0 + 30.0
