mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,140,144,(0;10;1),(0;3;2),50,145,145.0,30.0 + 35.0 + 30.0
2,1,reshuffle,338,144,(0;10;2),(0;3;1),80,175,175.0,30.0 + 35.0 + 30.0
3,2,reshuffle,252,144,(0;10;3),(0;3;0),110,205,205.0,30.0 + 35.0 + 30.0
4,0,reshuffle,376,144,(0;10;4),(0;7;2),180,255,255.0,30.0 + 15.0 + 30.0
5,1,target,144,144,(0;10;5),WS 2 (Port 1),210,345,345.0,30.0 + 65.0 + 30.0 + 10.0
6,0,return,144,144,WS 2 (Port 1),(1;0;1),357,437,437.0,30.0 + 20.0 + 30.0
7,2,target,189,189,(0;5;0),WS 2 (Port 2),215,325,325.0,30.0 + 40.0 + 30.0 + 10.0
8,1,return,189,189,WS 2 (Port 2),(1;0;0),335,467,467.0,30.0 + 72.0 + 30.0
9,2,target,239,239,(5;10;3),WS 2 (Port 1),405,565,565.0,30.0 + 90.0 + 30.0 + 10.0
10,0,return,239,239,WS 2 (Port 1),(1;1;2),567,652,652.0,30.0 + 25.0 + 30.0
11,1,target,274,274,(3;8;1),WS 2 (Port 1),517,657,657.0,30.0 + 70.0 + 30.0 + 10.0
12,1,return,274,274,WS 2 (Port 1),(1;1;1),659,744,744.0,30.0 + 25.0 + 30.0
13,2,target,302,302,(0;2;5),WS 2 (Port 2),580,675,675.0,30.0 + 25.0 + 30.0 + 10.0
14,0,return,302,302,WS 2 (Port 2),(0;2;5),677,762,762.0,30.0 + 25.0 + 30.0
15,2,target,316,316,(1;7;0),WS 2 (Port 1),720,845,845.0,30.0 + 55.0 + 30.0 + 10.0
16,0,return,316,316,WS 2 (Port 1),(0;2;4),847,932,932.0,30.0 + 25.0 + 30.0
17,1,target,346,346,(2;8;3),WS 2 (Port 1),784,919,919.0,30.0 + 65.0 + 30.0 + 10.0
18,1,return,346,346,WS 2 (Port 1),(0;2;3),921,1006,1006.0,30.0 + 25.0 + 30.0
19,2,target,373,373,(0;6;7),WS 2 (Port 1),880,995,995.0,30.0 + 45.0 + 30.0 + 10.0
20,0,return,373,373,WS 2 (Port 1),(0;2;2),997,1082,1082.0,30.0 + 25.0 + 30.0
21,1,target,3,3,(2;5;2),WS 2 (Port 1),1031,1151,1151.0,30.0 + 50.0 + 30.0 + 10.0
22,0,return,3,3,WS 2 (Port 1),(0;2;1),1153,1238,1238.0,30.0 + 25.0 + 30.0
23,2,target,13,13,(3;0;0),WS 2 (Port 2),1015,1115,1115.0,30.0 + 30.0 + 30.0 + 10.0
24,1,return,13,13,WS 2 (Port 2),(0;2;0),1141,1268,1268.0,30.0 + 67.0 + 30.0
25,2,target,142,142,(3;1;4),WS 2 (Port 1),1140,1245,1245.0,30.0 + 35.0 + 30.0 + 10.0
26,2,return,142,142,WS 2 (Port 1),(1;1;0),1247,1332,1332.0,30.0 + 25.0 + 30.0
27,0,target,150,150,(1;4;0),WS 2 (Port 1),1253,1363,1363.0,30.0 + 40.0 + 30.0 + 10.0
28,0,return,150,150,WS 2 (Port 1),(2;0;0),1365,1450,1450.0,30.0 + 25.0 + 30.0
29,1,target,174,174,(2;3;2),WS 2 (Port 2),1283,1393,1393.0,30.0 + 40.0 + 30.0 + 10.0
30,1,return,174,174,WS 2 (Port 2),(1;2;3),1395,1485,1485.0,30.0 + 30.0 + 30.0
