mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,327,76,(3;6;0),(0;2;4),45,140,140.0,30.0 + 35.0 + 30.0
2,1,target,76,76,(3;6;1),WS 1 (Port 1),75,200,200.0,30.0 + 55.0 + 30.0 + 10.0
3,0,return,76,76,WS 1 (Port 1),(1;0;1),206,281,281.0,30.0 + 15.0 + 30.0
4,2,reshuffle,150,24,(1;4;0),(0;2;3),25,170,170.0,30.0 + 85.0 + 30.0
5,2,reshuffle,35,24,(1;4;1),(0;2;2),185,260,260.0,30.0 + 15.0 + 30.0
6,1,target,24,24,(1;4;2),WS 1 (Port 1),225,330,330.0,30.0 + 35.0 + 30.0 + 10.0
7,0,return,24,24,WS 1 (Port 1),(1;0;0),340,415,415.0,30.0 + 15.0 + 30.0
8,2,reshuffle,386,75,(1;2;4),(0;2;1),265,330,330.0,30.0 + 5.0 + 30.0
9,2,reshuffle,186,75,(1;2;5),(0;2;0),335,400,400.0,30.0 + 5.0 + 30.0
10,1,reshuffle,395,75,(1;2;6),(0;3;2),365,435,435.0,30.0 + 10.0 + 30.0
11,2,target,75,75,(1;2;7),WS 1 (Port 1),405,500,500.0,30.0 + 25.0 + 30.0 + 10.0
12,0,return,75,75,WS 1 (Port 1),(1;1;2),508,588,588.0,30.0 + 20.0 + 30.0
13,1,target,3,3,(2;5;2),WS 1 (Port 1),455,570,570.0,30.0 + 45.0 + 30.0 + 10.0
14,1,return,3,3,WS 1 (Port 1),(1;1;1),586,666,666.0,30.0 + 20.0 + 30.0
15,2,target,23,23,(4;5;0),WS 1 (Port 1),545,670,670.0,30.0 + 55.0 + 30.0 + 10.0
16,0,return,23,23,WS 1 (Port 1),(1;1;0),672,752,752.0,30.0 + 20.0 + 30.0
17,1,reshuffle,316,5,(1;7;0),(0;3;1),696,781,781.0,30.0 + 25.0 + 30.0
18,2,target,5,5,(1;7;1),WS 1 (Port 1),726,846,846.0,30.0 + 50.0 + 30.0 + 10.0
19,0,return,5,5,WS 1 (Port 1),(2;0;0),848,928,928.0,30.0 + 20.0 + 30.0
