mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,302,302,(0;2;5),WS 1 (Port 1),10,100,100.0,30.0 + 20.0 + 30.0 + 10.0
2,0,return,302,302,WS 1 (Port 1),(1;0;1),102,177,177.0,30.0 + 15.0 + 30.0
3,1,target,273,273,(3;10;0),WS 1 (Port 1),65,210,210.0,30.0 + 75.0 + 30.0 + 10.0
4,0,return,273,273,WS 1 (Port 1),(1;0;0),218,293,293.0,30.0 + 15.0 + 30.0
5,2,target,255,255,(0;1;0),WS 1 (Port 2),5,90,90.0,30.0 + 15.0 + 30.0 + 10.0
6,2,return,255,255,WS 1 (Port 2),(0;1;0),98,173,173.0,30.0 + 15.0 + 30.0
7,2,target,83,83,(2;6;1),WS 1 (Port 1),208,328,328.0,30.0 + 50.0 + 30.0 + 10.0
8,0,return,83,83,WS 1 (Port 1),(0;2;5),330,410,410.0,30.0 + 20.0 + 30.0
9,1,target,52,52,(0;3;3),WS 1 (Port 2),225,320,320.0,30.0 + 25.0 + 30.0 + 10.0
10,1,return,52,52,WS 1 (Port 2),(0;2;4),328,440,440.0,30.0 + 52.0 + 30.0
11,2,target,392,392,(1;10;0),WS 1 (Port 1),383,518,518.0,30.0 + 65.0 + 30.0 + 10.0
12,0,return,392,392,WS 1 (Port 1),(0;2;3),526,606,606.0,30.0 + 20.0 + 30.0
