mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,346,346,(2;8;3),WS 2 (Port 1),50,185,185.0,30.0 + 65.0 + 30.0 + 10.0
2,0,return,346,346,WS 2 (Port 1),(1;0;1),187,267,267.0,30.0 + 20.0 + 30.0
3,1,target,3,3,(2;5;2),WS 2 (Port 2),35,155,155.0,30.0 + 50.0 + 30.0 + 10.0
4,1,return,3,3,WS 2 (Port 2),(1;0;0),157,297,297.0,30.0 + 80.0 + 30.0
5,2,target,13,13,(3;0;0),WS 2 (Port 3),15,115,115.0,30.0 + 30.0 + 30.0 + 10.0
6,2,return,13,13,WS 2 (Port 3),(1;1;2),119,204,204.0,30.0 + 25.0 + 30.0
7,2,target,79,79,(2;0;1),WS 2 (Port 1),214,309,309.0,30.0 + 25.0 + 30.0 + 10.0
8,0,return,79,79,WS 2 (Port 1),(1;1;1),321,406,406.0,30.0 + 25.0 + 30.0
9,1,target,142,142,(3;1;4),WS 2 (Port 1),312,417,417.0,30.0 + 35.0 + 30.0 + 10.0
10,1,return,142,142,WS 2 (Port 1),(1;1;0),419,504,504.0,30.0 + 25.0 + 30.0
11,2,target,150,150,(1;4;0),WS 2 (Port 2),339,449,449.0,30.0 + 40.0 + 30.0 + 10.0
12,0,return,150,150,WS 2 (Port 2),(2;0;1),451,536,536.0,30.0 + 25.0 + 30.0
13,2,target,174,174,(2;3;2),WS 2 (Port 1),479,589,589.0,30.0 + 40.0 + 30.0 + 10.0
14,0,return,174,174,WS 2 (Port 1),(2;0;0),591,676,676.0,30.0 + 25.0 + 30.0
15,1,target,189,189,(0;5;0),WS 2 (Port 1),529,639,639.0,30.0 + 40.0 + 30.0 + 10.0
16,1,return,189,189,WS 2 (Port 1),(0;3;2),641,731,731.0,30.0 + 30.0 + 30.0
17,2,target,274,274,(3;8;1),WS 2 (Port 1),649,789,789.0,30.0 + 70.0 + 30.0 + 10.0
18,0,return,274,274,WS 2 (Port 1),(0;3;1),791,881,881.0,30.0 + 30.0 + 30.0
19,1,target,302,302,(0;2;5),WS 2 (Port 1),736,831,831.0,30.0 + 25.0 + 30.0 + 10.0
20,1,return,302,302,WS 2 (Port 1),(0;2;5),833,918,918.0,30.0 + 25.0 + 30.0
21,2,target,316,316,(1;7;0),WS 2 (Port 1),834,959,959.0,30.0 + 55.0 + 30.0 + 10.0
22,0,return,316,316,WS 2 (Port 1),(0;2;4),961,1046,1046.0,30.0 + 25.0 + 30.0
23,1,target,373,373,(0;6;7),WS 2 (Port 1),938,1053,1053.0,30.0 + 45.0 + 30.0 + 10.0
24,1,return,373,373,WS 2 (Port 1),(0;2;3),1055,1140,1140.0,30.0 + 25.0 + 30.0
