mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,32,76,(2;0;1),(0;0;7),10,80,80.0,30.0 + 10.0 + 30.0
2,1,reshuffle,54,76,(2;0;2),(0;0;6),40,110,110.0,30.0 + 10.0 + 30.0
3,2,target,76,76,(2;0;3),WS 1 (Port 1),70,160,160.0,30.0 + 20.0 + 30.0 + 10.0
4,0,return,76,76,WS 1 (Port 1),(0;0;5),166,236,236.0,30.0 + 10.0 + 30.0
5,1,target,3,3,(5;7;0),WS 1 (Port 1),170,310,310.0,30.0 + 70.0 + 30.0 + 10.0
6,0,return,3,3,WS 1 (Port 1),(0;0;4),312,382,382.0,30.0 + 10.0 + 30.0
7,2,target,27,27,(2;5;1),WS 1 (Port 2),195,310,310.0,30.0 + 45.0 + 30.0 + 10.0
8,1,return,27,27,WS 1 (Port 2),(0;0;3),316,412,412.0,30.0 + 36.0 + 30.0
9,2,reshuffle,31,119,(2;1;1),(0;0;2),325,442,442.0,30.0 + 57.0 + 30.0
10,0,reshuffle,53,119,(2;1;2),(0;0;1),397,472,472.0,30.0 + 15.0 + 30.0
11,1,reshuffle,75,119,(2;1;3),(0;0;0),427,502,502.0,30.0 + 15.0 + 30.0
12,2,reshuffle,97,119,(2;1;4),(0;1;7),457,527,527.0,30.0 + 10.0 + 30.0
13,0,target,119,119,(2;1;5),WS 1 (Port 1),487,582,582.0,30.0 + 25.0 + 30.0 + 10.0
14,0,return,119,119,WS 1 (Port 1),(0;1;6),588,663,663.0,30.0 + 15.0 + 30.0
