mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,13,13,(1;8;1),WS 2 (Port 1),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,13,13,WS 2 (Port 1),(0;0;7),187,262,262.0,30.0 + 15.0 + 30.0
3,1,reshuffle,35,79,(1;8;2),(0;0;6),75,292,292.0,30.0 + 157.0 + 30.0
4,2,reshuffle,57,79,(1;8;3),(0;0;5),105,322,322.0,30.0 + 157.0 + 30.0
5,0,target,79,79,(1;8;4),WS 2 (Port 1),307,437,437.0,30.0 + 60.0 + 30.0 + 10.0
6,0,return,79,79,WS 2 (Port 1),(0;0;4),443,518,518.0,30.0 + 15.0 + 30.0
7,1,reshuffle,31,119,(2;1;1),(0;0;3),307,548,548.0,30.0 + 181.0 + 30.0
8,2,reshuffle,53,119,(2;1;2),(0;0;2),337,578,578.0,30.0 + 181.0 + 30.0
9,0,reshuffle,75,119,(2;1;3),(0;0;1),533,608,608.0,30.0 + 15.0 + 30.0
10,1,reshuffle,97,119,(2;1;4),(0;0;0),563,638,638.0,30.0 + 15.0 + 30.0
11,2,target,119,119,(2;1;5),WS 2 (Port 1),593,693,693.0,30.0 + 30.0 + 30.0 + 10.0
12,0,return,119,119,WS 2 (Port 1),(0;1;7),699,779,779.0,30.0 + 20.0 + 30.0
