mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,31,119,(2;1;1),(0;0;7),15,90,90.0,30.0 + 15.0 + 30.0
2,1,reshuffle,53,119,(2;1;2),(0;0;6),45,120,120.0,30.0 + 15.0 + 30.0
3,2,reshuffle,75,119,(2;1;3),(0;0;5),75,150,150.0,30.0 + 15.0 + 30.0
4,0,reshuffle,97,119,(2;1;4),(0;0;4),105,180,180.0,30.0 + 15.0 + 30.0
5,1,target,119,119,(2;1;5),WS 2 (Port 1),135,235,235.0,30.0 + 30.0 + 30.0 + 10.0
6,0,return,119,119,WS 2 (Port 1),(0;0;3),239,314,314.0,30.0 + 15.0 + 30.0
7,2,target,12,12,(1;9;1),WS 2 (Port 1),200,335,335.0,30.0 + 65.0 + 30.0 + 10.0
8,0,return,12,12,WS 2 (Port 1),(0;0;2),343,418,418.0,30.0 + 15.0 + 30.0
9,1,target,27,27,(2;5;1),WS 2 (Port 1),275,395,395.0,30.0 + 50.0 + 30.0 + 10.0
10,1,return,27,27,WS 2 (Port 1),(0;0;1),397,472,472.0,30.0 + 15.0 + 30.0
11,2,reshuffle,23,45,(2;9;1),(0;0;0),395,510,510.0,30.0 + 55.0 + 30.0
12,0,target,45,45,(2;9;2),WS 2 (Port 1),473,613,613.0,30.0 + 70.0 + 30.0 + 10.0
13,0,return,45,45,WS 2 (Port 1),(0;1;7),615,695,695.0,30.0 + 20.0 + 30.0
14,1,target,49,49,(2;5;2),WS 2 (Port 2),507,627,627.0,30.0 + 50.0 + 30.0 + 10.0
15,1,return,49,49,WS 2 (Port 2),(0;1;6),635,725,725.0,30.0 + 30.0 + 30.0
16,2,reshuffle,15,59,(1;6;1),(0;1;5),545,755,755.0,30.0 + 150.0 + 30.0
17,0,reshuffle,37,59,(1;6;2),(0;1;4),725,815,815.0,30.0 + 30.0 + 30.0
18,1,target,59,59,(1;6;3),WS 2 (Port 1),755,875,875.0,30.0 + 50.0 + 30.0 + 10.0
19,0,return,59,59,WS 2 (Port 1),(0;1;3),877,957,957.0,30.0 + 20.0 + 30.0
20,2,target,71,71,(2;5;3),WS 2 (Port 2),785,905,905.0,30.0 + 50.0 + 30.0 + 10.0
21,1,return,71,71,WS 2 (Port 2),(0;1;2),913,993,993.0,30.0 + 20.0 + 30.0
22,2,reshuffle,13,79,(1;8;1),(0;1;1),955,1055,1055.0,30.0 + 40.0 + 30.0
23,0,reshuffle,35,79,(1;8;2),(0;1;0),997,1097,1097.0,30.0 + 40.0 + 30.0
24,1,reshuffle,57,79,(1;8;3),(0;2;7),1033,1128,1128.0,30.0 + 35.0 + 30.0
25,2,target,79,79,(1;8;4),WS 2 (Port 1),1095,1225,1225.0,30.0 + 60.0 + 30.0 + 10.0
26,0,return,79,79,WS 2 (Port 1),(1;0;0),1227,1307,1307.0,30.0 + 20.0 + 30.0
27,1,reshuffle,17,83,(1;4;1),(0;2;6),1143,1218,1218.0,30.0 + 15.0 + 30.0
28,1,reshuffle,39,83,(1;4;2),(0;2;5),1233,1308,1308.0,30.0 + 15.0 + 30.0
29,2,reshuffle,61,83,(1;4;3),(0;2;4),1263,1338,1338.0,30.0 + 15.0 + 30.0
30,1,target,83,83,(1;4;4),WS 2 (Port 1),1323,1433,1433.0,30.0 + 40.0 + 30.0 + 10.0
31,0,return,83,83,WS 2 (Port 1),(0;2;3),1441,1526,1526.0,30.0 + 25.0 + 30.0
32,1,reshuffle,79,87,(1;0;0),(0;2;2),1443,1556,1556.0,30.0 + 53.0 + 30.0
33,2,reshuffle,21,87,(1;0;1),(0;2;1),1473,1586,1586.0,30.0 + 53.0 + 30.0
34,0,reshuffle,43,87,(1;0;2),(0;2;0),1541,1616,1616.0,30.0 + 15.0 + 30.0
35,1,reshuffle,65,87,(1;0;3),(0;3;7),1571,1651,1651.0,30.0 + 20.0 + 30.0
36,2,target,87,87,(1;0;4),WS 2 (Port 1),1601,1691,1691.0,30.0 + 20.0 + 30.0 + 10.0
37,0,return,87,87,WS 2 (Port 1),(1;0;4),1693,1773,1773.0,30.0 + 20.0 + 30.0
