mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,79,79,(2;0;1),WS 2 (Port 1),10,105,105.0,30.0 + 25.0 + 30.0 + 10.0
2,0,return,79,79,WS 2 (Port 1),(1;0;1),111,191,191.0,30.0 + 20.0 + 30.0
3,1,reshuffle,377,119,(2;4;3),(0;2;4),30,110,110.0,30.0 + 20.0 + 30.0
4,2,target,119,119,(2;4;4),WS 2 (Port 1),60,175,175.0,30.0 + 45.0 + 30.0 + 10.0
5,1,return,119,119,WS 2 (Port 1),(1;0;0),181,261,261.0,30.0 + 20.0 + 30.0
6,2,reshuffle,189,202,(0;5;0),(0;2;3),205,280,280.0,30.0 + 15.0 + 30.0
7,0,target,202,202,(0;5;1),WS 2 (Port 1),235,345,345.0,30.0 + 40.0 + 30.0 + 10.0
8,0,return,202,202,WS 2 (Port 1),(0;2;2),361,446,446.0,30.0 + 25.0 + 30.0
9,1,target,27,27,(5;3;0),WS 2 (Port 1),296,421,421.0,30.0 + 55.0 + 30.0 + 10.0
10,1,return,27,27,WS 2 (Port 1),(0;2;1),427,512,512.0,30.0 + 25.0 + 30.0
