mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,101,101,(1;8;1),WS 1 (Port 1),45,170,170.0,30.0 + 55.0 + 30.0 + 10.0
2,0,return,101,101,WS 1 (Port 1),(1;0;1),178,253,253.0,30.0 + 15.0 + 30.0
3,1,target,112,112,(3;9;0),WS 1 (Port 2),60,200,200.0,30.0 + 70.0 + 30.0 + 10.0
4,1,return,112,112,WS 1 (Port 2),(1;0;0),204,283,283.0,30.0 + 19.0 + 30.0
5,2,target,274,274,(3;8;1),WS 1 (Port 3),55,190,190.0,30.0 + 65.0 + 30.0 + 10.0
6,2,return,274,274,WS 1 (Port 3),(0;2;4),192,272,272.0,30.0 + 20.0 + 30.0
7,0,target,275,275,(0;4;0),WS 1 (Port 1),278,378,378.0,30.0 + 30.0 + 30.0 + 10.0
8,0,return,275,275,WS 1 (Port 1),(0;2;3),400,480,480.0,30.0 + 20.0 + 30.0
9,2,target,301,301,(3;2;2),WS 1 (Port 2),287,392,392.0,30.0 + 35.0 + 30.0 + 10.0
10,1,return,301,301,WS 1 (Port 2),(0;2;2),394,510,510.0,30.0 + 56.0 + 30.0
11,2,target,346,346,(2;8;3),WS 1 (Port 1),442,572,572.0,30.0 + 60.0 + 30.0 + 10.0
12,0,return,346,346,WS 1 (Port 1),(0;2;1),574,654,654.0,30.0 + 20.0 + 30.0
