mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,76,54,(1;4;2),(0;0;5),25,110,110.0,30.0 + 25.0 + 30.0
2,1,target,54,54,(1;4;3),WS 1 (Port 1),55,160,160.0,30.0 + 35.0 + 30.0 + 10.0
3,0,return,54,54,WS 1 (Port 1),(0;0;4),232,302,302.0,30.0 + 10.0 + 30.0
4,1,reshuffle,58,27,(1;8;3),(0;0;3),205,332,332.0,30.0 + 67.0 + 30.0
5,2,target,27,27,(1;8;4),WS 2 (Port 1),235,365,365.0,30.0 + 60.0 + 30.0 + 10.0
6,0,return,27,27,WS 2 (Port 1),(0;0;2),395,470,470.0,30.0 + 15.0 + 30.0
7,1,reshuffle,387,128,(4;4;1),(0;0;1),372,500,500.0,30.0 + 68.0 + 30.0
8,2,reshuffle,321,128,(4;4;2),(0;0;0),410,530,530.0,30.0 + 60.0 + 30.0
9,0,reshuffle,230,128,(4;4;3),(0;1;5),510,605,605.0,30.0 + 35.0 + 30.0
10,1,reshuffle,175,128,(4;4;4),(0;1;4),540,635,635.0,30.0 + 35.0 + 30.0
11,2,target,128,128,(4;4;5),WS 1 (Port 1),570,690,690.0,30.0 + 50.0 + 30.0 + 10.0
12,0,return,128,128,WS 1 (Port 1),(0;1;3),692,767,767.0,30.0 + 15.0 + 30.0
13,1,reshuffle,75,53,(1;3;2),(0;1;2),650,797,797.0,30.0 + 87.0 + 30.0
14,2,target,53,53,(1;3;3),WS 1 (Port 1),710,810,810.0,30.0 + 30.0 + 30.0 + 10.0
15,0,return,53,53,WS 1 (Port 1),(0;1;1),882,957,957.0,30.0 + 15.0 + 30.0
16,1,reshuffle,77,55,(1;5;2),(0;1;0),822,987,987.0,30.0 + 105.0 + 30.0
17,2,target,55,55,(1;5;3),WS 1 (Port 1),852,962,962.0,30.0 + 40.0 + 30.0 + 10.0
18,0,return,55,55,WS 1 (Port 1),(1;0;1),998,1073,1073.0,30.0 + 15.0 + 30.0
19,2,reshuffle,74,52,(1;2;2),(0;2;5),977,1042,1042.0,30.0 + 5.0 + 30.0
20,1,target,52,52,(1;2;3),WS 1 (Port 1),1007,1102,1102.0,30.0 + 25.0 + 30.0 + 10.0
21,0,return,52,52,WS 1 (Port 1),(1;0;0),1174,1249,1249.0,30.0 + 15.0 + 30.0
