mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,31,31,(2;1;1),WS 1 (Port 1),15,110,110.0,30.0 + 25.0 + 30.0 + 10.0
2,0,return,31,31,WS 1 (Port 1),(0;0;7),116,186,186.0,30.0 + 10.0 + 30.0
3,1,reshuffle,30,118,(2;2;1),(0;0;6),20,216,216.0,30.0 + 136.0 + 30.0
4,2,reshuffle,52,118,(2;2;2),(0;0;5),50,246,246.0,30.0 + 136.0 + 30.0
5,0,reshuffle,74,118,(2;2;3),(0;0;4),206,286,286.0,30.0 + 20.0 + 30.0
6,1,reshuffle,96,118,(2;2;4),(0;0;3),236,316,316.0,30.0 + 20.0 + 30.0
7,2,target,118,118,(2;2;5),WS 1 (Port 1),266,366,366.0,30.0 + 30.0 + 30.0 + 10.0
8,0,return,118,118,WS 1 (Port 1),(0;0;2),378,448,448.0,30.0 + 10.0 + 30.0
9,1,target,24,24,(2;8;1),WS 1 (Port 1),366,496,496.0,30.0 + 60.0 + 30.0 + 10.0
10,0,return,24,24,WS 1 (Port 1),(0;0;1),498,568,568.0,30.0 + 10.0 + 30.0
